"CUSTOMER_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","LTV","LTV_BIN"
"CU8452","TREY","DICKENS","MI","Midwest","M","PROF-6","No",26,0,69905,3,0,0,3,"SINGLE",15576.25,"MEDIUM"
"CU1851","FELIPA","BASS","NY","NorthEast","F","Not specified","No",36,1,64912,1,1,1,1,"MARRIED",23328,"HIGH"
"CU12325","PAUL","FLINT","CA","West","M","Nurse","No",27,0,73067,3,1,1,3,"SINGLE",26466.75,"HIGH"
"CU3193","RUDY","GALINDO","MI","Midwest","M","PROF-10","No",40,1,68717,0,1,1,2,"MARRIED",27179.25,"HIGH"
"CU55","NYLA","CHO","NY","NorthEast","F","Clerical","No",70,1,98449,1,1,1,4,"OTHER",36612.25,"VERY HIGH"
"CU7381","RICHARD","NOVAK","OH","Midwest","M","PROF-7","No",35,1,64586,0,1,1,2,"DIVORCED",25646.5,"HIGH"
"CU9290","BOYCE","DOWELL","CA","West","M","Programmer/Developer","No",24,0,60686,3,1,0,3,"SINGLE",13071.5,"LOW"
"CU5090","RODOLFO","DOWNEY","FL","South","M","PROF-5","No",26,1,72463,3,1,1,3,"MARRIED",21215.75,"MEDIUM"
"CU4195","LOGAN","NEWBY","WI","Midwest","M","PROF-2","No",32,1,68469,6,1,1,4,"MARRIED",15317.25,"MEDIUM"
"CU557","LINDY","MCHUGH","MI","Midwest","F","Publisher","No",65,1,64805,1,1,1,1,"DIVORCED",26201.25,"HIGH"
"CU10218","JEROME","MOYER","CA","West","M","Nurse","No",28,0,66009,3,0,0,3,"SINGLE",14802.25,"MEDIUM"
"CU15942","MOISES","GRIGGS","UT","Southwest","M","Programmer/Developer","No",22,0,56486,3,0,0,3,"SINGLE",11821.5,"LOW"
"CU9964","ALLIE","MCCARTY","MI","Midwest","F","PROF-16","No",35,0,66866,1,1,1,1,"MARRIED",28716.5,"HIGH"
"CU13322","VIKKI","RADFORD","MI","Midwest","F","IT Staff","No",58,1,71237,1,1,1,1,"DIVORCED",27109.25,"HIGH"
"CU13087","ROBT","MCLAIN","MI","Midwest","M","Author","No",53,1,62383,1,1,1,1,"MARRIED",24395.75,"HIGH"
"CU4252","EDMUND","EDMONDS","CO","West","M","PROF-60","No",33,1,59511,1,1,1,1,"MARRIED",21677.75,"MEDIUM"
"CU4932","HUEY","ACOSTA","NY","NorthEast","M","Nurse","No",51,0,64473,0,1,0,2,"SINGLE",22218.25,"HIGH"
"CU1527","OTHA","STOKES","WA","West","M","Administrative Assistant","No",49,1,62380,0,1,0,2,"SINGLE",16495,"MEDIUM"
"CU4087","MARY","JAMESON","NY","NorthEast","M","First-line Manager","No",49,0,68514,1,1,1,1,"MARRIED",30528.5,"VERY HIGH"
"CU1691","TORY","CONRAD","NY","NorthEast","M","Veterinarian","Yes",30,1,65568,3,1,1,3,"DIVORCED",19892,"MEDIUM"
"CU3214","KISHA","RIDER","NY","NorthEast","F","Homemaker","Yes",62,1,74442,1,1,1,1,"DIVORCED",28310.5,"HIGH"
"CU8318","DEANGELO","BUTCHER","NY","NorthEast","M","Medical Doctor","Yes",43,0,59957,1,1,1,1,"DIVORCED",27789.25,"HIGH"
"CU14921","ARMAND","CASH","NY","NorthEast","M","Programmer/Developer","Yes",35,0,61651,3,1,1,3,"SINGLE",24412.75,"HIGH"
"CU5675","RAFAEL","PINA","NY","NorthEast","M","Mason","Yes",44,1,59255,1,1,0,1,"SINGLE",12713.75,"LOW"
"CU2399","YON","CONRAD","MI","Midwest","F","Law Enforcement Officer","Yes",45,0,63876,1,1,1,1,"MARRIED",28969,"HIGH"
"CU12658","RALEIGH","CASTELLANOS","CA","West","M","Programmer/Developer","Yes",23,0,61482,1,1,0,1,"SINGLE",16170.5,"MEDIUM"
"CU9004","JENE","CRUZ","WI","Midwest","F","Clerical","Yes",45,1,45796,1,1,1,1,"MARRIED",19449,"MEDIUM"
"CU13803","CAMERON","HARPER","NY","NorthEast","F","Truck Driver","Yes",54,0,70612,1,1,2,1,"MARRIED",41553,"VERY HIGH"
"CU8649","LEEANNE","BRYAN","NY","NorthEast","F","Dentist","Yes",27,1,63371,5,1,1,5,"MARRIED",16042.75,"MEDIUM"
"CU3856","ALBERTA","DEMPSEY","NC","South","F","Sales Representative","Yes",37,1,66496,1,1,1,1,"SINGLE",23824,"HIGH"
"CU6215","DARLEEN","BRYANT","NC","South","F","Author","Yes",49,0,68155,1,1,0,2,"DIVORCED",20938.75,"MEDIUM"
"CU11959","EDMUND","ALONZO","NY","NorthEast","M","Publisher","Yes",31,1,70289,1,1,1,1,"DIVORCED",24172.25,"HIGH"
"CU7214","LYNWOOD","CHILDERS","IL","Midwest","M","Clerical","Yes",32,0,66267,0,1,0,2,"SINGLE",20766.75,"MEDIUM"
"CU15136","BOYCE","HEARN","MI","Midwest","M","IT Staff","Yes",31,1,62065,3,1,1,3,"MARRIED",19116.25,"MEDIUM"
"CU8687","HUI","HOLLIS","WI","Midwest","F","Programmer/Developer","Yes",37,0,63263,3,1,1,4,"DIVORCED",25515.75,"HIGH"
"CU8091","RUPERT","CARLTON","CO","West","M","School Teacher","Yes",35,0,61670,1,1,1,1,"DIVORCED",27417.5,"HIGH"
"CU9232","MYRL","HORNER","DC","NorthEast","F","Law Enforcement Officer","Yes",35,1,57844,5,1,2,5,"DIVORCED",25461,"HIGH"
"CU11361","SONG","DYE","NY","NorthEast","F","Technical Writer","Yes",31,0,62571,5,1,1,5,"DIVORCED",21242.75,"MEDIUM"
"CU3940","PASQUALE","ORTEGA","DC","NorthEast","M","IT Staff","Yes",32,1,63965,1,1,1,1,"DIVORCED",22691.25,"HIGH"
"CU1241","DEIDRE","GUEVARA","CA","West","F","PROF-9","Yes",51,1,68909,1,1,1,4,"WIDOWED",27327.25,"HIGH"
"CU928","CIRA","PULLIAM","MI","Midwest","F","PROF-1","Yes",70,1,61959,1,1,1,1,"MARRIED",25989.75,"HIGH"
"CU12586","CALVIN","NAPIER","NY","NorthEast","M","Programmer/Developer","Yes",23,0,63290,3,1,1,3,"SINGLE",23622.5,"HIGH"
"CU8290","RIGOBERTO","JANSEN","MI","Midwest","M","IT Staff","Yes",26,1,54151,5,1,1,5,"DIVORCED",13637.75,"LOW"
"CU13196","TREVOR","MCGUIRE","NY","NorthEast","M","Programmer/Developer","Yes",21,1,65843,3,1,0,3,"SINGLE",9060.75,"LOW"
"CU11100","MARI","ADKINS","NC","South","F","DBA","Yes",42,0,65311,2,1,1,2,"MARRIED",27527.75,"HIGH"
"CU3269","DEMETRIUS","ROONEY","CA","West","M","Not specified","Yes",47,1,63979,4,1,1,4,"DIVORCED",19694.75,"MEDIUM"
"CU5655","DEBBRA","FOSS","NY","NorthEast","F","Bank Teller","Yes",50,1,47900,1,1,1,1,"WIDOWED",20475,"MEDIUM"
"CU1229","DEANDRE","FRANCO","CA","West","M","Secretary","Yes",60,1,75264,1,1,1,1,"DIVORCED",28316,"HIGH"
"CU9726","SANG","HAIRSTON","CA","West","M","Programmer/Developer","Yes",26,0,57728,3,1,1,3,"DIVORCED",22532,"HIGH"
"CU8976","EDWARD","ROSENTHAL","CA","West","M","Programmer/Developer","Yes",23,1,69707,3,1,1,3,"MARRIED",20226.75,"MEDIUM"
"CU15372","IVAN","CANTRELL","NY","NorthEast","M","Programmer/Developer","Yes",23,0,63734,3,1,1,3,"SINGLE",23733.5,"HIGH"
"CU276","DEANNA","BYERS","FL","South","F","Not specified","Yes",57,0,64053,1,1,2,1,"WIDOWED",40213.25,"VERY HIGH"
"CU868","ANALISA","BATEMAN","WA","West","F","IT Staff","Yes",47,1,65071,1,1,1,1,"OTHER",24467.75,"HIGH"
"CU5976","LEE","HAYNES","CA","West","M","Clerical","Yes",34,1,66860,3,1,2,3,"DIVORCED",30615,"VERY HIGH"
"CU13417","SHARI","PARSONS","MI","Midwest","F","Not specified","Yes",68,0,67570,1,1,1,1,"WIDOWED",32192.5,"VERY HIGH"
"CU67","GRANT","DURHAM","NY","NorthEast","M","Administrative Assistant","Yes",63,1,60455,0,1,1,2,"MARRIED",27413.75,"HIGH"
"CU293","SHEMIKA","LARA","FL","South","F","IT Staff","Yes",65,1,66389,3,1,1,4,"DIVORCED",24097.25,"HIGH"
"CU6366","GERALDO","HALL","NY","NorthEast","M","PROF-63","Yes",47,1,65182,0,1,0,2,"SINGLE",16995.5,"MEDIUM"
"CU1872","ADA","HIGGINBOTHAM","NC","South","F","Publisher","Yes",58,1,63402,1,1,1,1,"DIVORCED",25150.5,"HIGH"
"CU161","KESHIA","BURKS","CA","West","F","PROF-56","Yes",74,1,63071,1,1,1,1,"DIVORCED",26667.75,"HIGH"
"CU10168","CLIFF","CORONA","CA","West","M","Programmer/Developer","Yes",25,1,63911,3,1,1,3,"SINGLE",18977.75,"MEDIUM"
"CU15854","FLORRIE","CHENEY","FL","South","F","Lab Technician","Yes",32,0,81909,3,1,1,3,"MARRIED",29177.25,"HIGH"
"CU2098","AURELIO","MAGUIRE","NY","NorthEast","M","Veterinarian","Yes",33,1,58808,1,1,1,1,"DIVORCED",21502,"MEDIUM"
"CU13052","JARVIS","EDMONDSON","NY","NorthEast","M","Lab Technician","Yes",34,1,69737,3,1,1,3,"MARRIED",21334.25,"MEDIUM"
"CU3636","ROWENA","ESCOBEDO","OK","Midwest","F","Not specified","Yes",35,1,66941,1,1,1,1,"MARRIED",23735.25,"HIGH"
"CU2377","UNA","AKERS","WA","West","F","PROF-59","Yes",51,1,61602,1,1,1,1,"WIDOWED",24000.5,"HIGH"
"CU7169","JOEANN","COYLE","NY","NorthEast","F","IT Staff","Yes",50,0,69144,1,1,1,4,"DIVORCED",32286,"VERY HIGH"
"CU7943","JARRETT","HUNT","NY","NorthEast","M","Programmer/Developer","Yes",26,0,66785,3,1,1,3,"SINGLE",24796.25,"HIGH"
"CU13568","CHRYSTAL","GOLDSMITH","CA","West","F","PROF-1","Yes",39,1,56649,1,1,1,1,"DIVORCED",21562.25,"MEDIUM"
"CU5330","SHELBY","BRYANT","CA","West","M","IT Staff","Yes",36,0,78240,1,1,1,1,"DIVORCED",31660,"VERY HIGH"
"CU11422","COLLIN","LADD","NY","NorthEast","M","Programmer/Developer","Yes",20,0,57911,3,1,1,3,"SINGLE",21977.75,"MEDIUM"
"CU15343","STACEY","BOLTON","CA","West","M","Cashier","Yes",31,0,66397,1,1,1,1,"MARRIED",28199.25,"HIGH"
"CU10550","SHERRIE","IRVIN","MI","Midwest","F","PROF-65","Yes",35,1,61624,5,1,1,5,"DIVORCED",16406,"MEDIUM"
"CU9790","KATTIE","ROBERTSON","MI","Midwest","F","Not specified","Yes",45,1,69445,1,1,1,1,"DIVORCED",25361.25,"HIGH"
"CU13565","JOHNNY","FELICIANO","MN","West","M","Childcare Worker","Yes",38,0,66789,1,1,1,1,"DIVORCED",28997.25,"HIGH"
"CU9820","RICARDO","SALTER","CA","West","M","PROF-37","Yes",42,0,67528,3,1,1,3,"MARRIED",26582,"HIGH"
"CU8076","VANCE","DODD","NY","NorthEast","M","PROF-3","Yes",23,1,62171,5,1,1,5,"DIVORCED",15342.75,"MEDIUM"
"CU8368","CLINTON","SOUSA","CA","West","M","PROF-32","Yes",25,0,61960,5,1,1,5,"MARRIED",20490,"MEDIUM"
"CU6103","PHILLIP","STRATTON","CA","West","M","Programmer/Developer","Yes",21,0,64367,3,1,0,3,"SINGLE",13691.75,"LOW"
"CU8122","YELENA","LANGE","CA","West","F","Software Engineer","Yes",63,0,65256,3,1,1,4,"DIVORCED",28614,"HIGH"
"CU7417","CLAUD","MORRIS","NY","NorthEast","M","Programmer/Developer","Yes",24,1,65797,3,1,1,3,"MARRIED",19349.25,"MEDIUM"
"CU8952","LOU","LANE","MI","Midwest","M","Programmer/Developer","Yes",23,1,59770,3,1,1,3,"SINGLE",17742.5,"MEDIUM"
"CU14798","CARMEN","GUEVARA","OR","West","M","Programmer/Developer","Yes",25,0,60622,2,1,0,2,"SINGLE",14655.5,"MEDIUM"
"CU10835","SHIRLEY","UNGER","FL","South","M","Dentist","Yes",26,1,59303,3,1,1,3,"MARRIED",17925.75,"MEDIUM"
"CU1947","ABE","WADE","NY","NorthEast","M","IT Staff","Yes",29,1,66911,1,1,1,1,"DIVORCED",23127.75,"HIGH"
"CU9731","VIKKI","FOURNIER","TX","Southwest","F","Cashier","Yes",33,0,68376,1,1,1,1,"DIVORCED",28894,"HIGH"
"CU11970","JAMEL","SINGH","CA","West","M","Programmer/Developer","Yes",22,1,60822,3,1,0,3,"SINGLE",7905.5,"LOW"
"CU10922","COLE","LYON","DC","NorthEast","M","Programmer/Developer","Yes",27,1,71767,3,1,1,3,"MARRIED",21141.75,"MEDIUM"
"CU6954","AVIS","MCMAHON","MI","Midwest","F","IT Staff","Yes",32,1,67461,2,1,1,1,"MARRIED",21565.25,"MEDIUM"
"CU6635","MARY","SADLER","NY","NorthEast","M","Medical Doctor","Yes",33,1,57459,1,1,1,4,"DIVORCED",22664.75,"HIGH"
"CU13172","TANEKA","RUFF","MI","Midwest","F","First-line Manager","Yes",43,1,64092,1,1,1,1,"MARRIED",23823,"HIGH"
"CU3244","TA","AMBROSE","CA","West","F","PROF-59","Yes",48,1,64557,1,1,1,1,"DIVORCED",24439.25,"HIGH"
"CU141","VASILIKI","DAUGHERTY","MS","South","F","IT Staff","Yes",61,1,66173,2,1,1,2,"DIVORCED",24643.25,"HIGH"
"CU4476","LENNY","BENOIT","OH","Midwest","M","Programmer/Developer","Yes",23,1,68097,3,1,1,3,"MARRIED",19824.25,"MEDIUM"
"CU8402","CAMERON","CHRISTY","CA","West","F","PROF-52","Yes",34,1,61883,1,1,1,1,"MARRIED",22370.75,"HIGH"
"CU15988","VIVIEN","WEAVER","UT","Southwest","F","Programmer/Developer","Yes",35,0,81090,5,1,1,5,"DIVORCED",26272.5,"HIGH"
"CU14500","JINNY","DUARTE","CA","West","F","Clerical","Yes",30,1,73082,5,1,1,5,"DIVORCED",18770.5,"MEDIUM"
"CU6812","EASTER","MARTIN","WA","West","F","Sales Representative","Yes",26,1,60705,1,1,1,1,"DIVORCED",21276.25,"MEDIUM"
"CU13712","DAVID","LAMBERT","NY","NorthEast","F","Programmer/Developer","Yes",28,0,60275,5,1,0,5,"SINGLE",10368.75,"LOW"
"CU1304","JOSPEH","FORBES","NY","NorthEast","M","Bank Teller","Yes",32,1,55657,3,1,1,3,"DIVORCED",17614.25,"MEDIUM"
"CU9383","KARINA","NORWOOD","NY","NorthEast","F","Publisher","Yes",47,1,62502,1,1,1,4,"MARRIED",25325.5,"HIGH"
"CU4701","TORY","REAGAN","CA","West","M","Publisher","Yes",35,1,56599,1,1,1,1,"DIVORCED",21149.75,"MEDIUM"
"CU2607","CHRISTAL","BLANTON","NV","Southwest","F","IT Staff","Yes",53,1,61781,1,1,1,1,"DIVORCED",24245.25,"HIGH"
"CU12743","GITA","BURR","CA","West","F","Administrative Assistant","Yes",42,0,67881,1,1,1,1,"MARRIED",29670.25,"HIGH"
"CU14714","OSWALDO","FISHER","NY","NorthEast","M","Administrator","Yes",30,1,64335,3,1,1,3,"DIVORCED",19583.75,"MEDIUM"
"CU10110","LUELLA","REEVES","NY","NorthEast","F","Bank Teller","Yes",27,0,63114,5,1,1,5,"MARRIED",20978.5,"MEDIUM"
"CU6668","LOUETTA","LEACH","NY","NorthEast","F","First-line Manager","Yes",33,1,59277,1,1,1,1,"DIVORCED",21619.25,"MEDIUM"
"CU14784","MARIEL","CLEMONS","CA","West","F","IT Staff","Yes",26,1,87936,5,1,1,5,"MARRIED",22084,"HIGH"
"CU15177","RORY","COCHRAN","MO","Midwest","M","Programmer/Developer","Yes",22,0,60660,3,0,0,3,"SINGLE",12865,"LOW"
"CU4152","STANLEY","FORREST","MI","Midwest","M","PROF-8","Yes",34,1,65980,1,1,1,1,"DIVORCED",23395,"HIGH"
"CU9108","MARGART","CALDWELL","NC","South","F","PROF-15","Yes",66,1,61332,6,1,1,4,"DIVORCED",16933,"MEDIUM"
"CU12794","LYLE","TREVINO","NY","NorthEast","M","Programmer/Developer","Yes",20,0,71812,3,1,0,3,"SINGLE",15453,"MEDIUM"
"CU5596","TENESHA","LITTLEJOHN","CA","West","F","Software Engineer","Yes",70,1,67232,1,1,0,1,"DIVORCED",17308,"MEDIUM"
"CU12573","THERSA","LILLY","NY","NorthEast","F","PROF-45","Yes",65,0,69807,5,1,1,5,"DIVORCED",26451.75,"HIGH"
"CU2885","MARGART","BOSTON","CA","West","F","IT Staff","Yes",47,0,58116,1,1,1,4,"DIVORCED",29229,"HIGH"
"CU8600","CALEB","WITHERSPOON","WI","Midwest","M","IT Staff","Yes",23,1,73727,3,1,1,3,"DIVORCED",21231.75,"MEDIUM"
"CU3850","BERYL","KEEN","MI","Midwest","F","Childcare Worker","Yes",35,1,66195,1,1,1,1,"MARRIED",23548.75,"HIGH"
"CU5599","CANDYCE","BRITTON","NV","Southwest","F","Not specified","Yes",55,1,66053,1,1,1,1,"DIVORCED",25513.25,"HIGH"
"CU7962","GREGORY","STEVENSON","CA","West","M","Lab Technician","Yes",37,1,67329,3,1,2,4,"MARRIED",31532.25,"VERY HIGH"
"CU3942","KAYLEE","AGUILERA","CA","West","F","Not specified","Yes",50,0,58108,1,1,1,1,"DIVORCED",28027,"HIGH"
"CU4299","JACINTA","SEWELL","MN","West","F","PROF-62","Yes",48,1,66803,1,1,1,1,"MARRIED",25000.75,"HIGH"
"CU4155","BONITA","KANG","CA","West","F","IT Staff","Yes",39,1,66682,1,1,1,1,"DIVORCED",24070.5,"HIGH"
"CU1005","SHERMAN","HEMPHILL","FL","South","M","Clerical","Yes",50,1,80121,3,1,1,3,"MARRIED",25530.25,"HIGH"
"CU5403","MAXIMO","JUDD","MI","Midwest","M","DBA","Yes",28,1,61979,1,1,1,1,"MARRIED",21794.75,"MEDIUM"
"CU15326","ELEONOR","SEWELL","TX","Southwest","F","Medical Doctor","Yes",39,0,63793,1,1,1,1,"DIVORCED",28348.25,"HIGH"
"CU10154","WAYLON","DOWELL","NY","NorthEast","M","Lab Technician","Yes",27,1,66583,3,1,1,3,"MARRIED",19845.75,"MEDIUM"
"CU14434","LANCE","ESPINOSA","CA","West","M","Programmer/Developer","Yes",24,0,61564,3,0,0,3,"SINGLE",13291,"LOW"
"CU6560","AHMED","MANUEL","CA","West","M","Programmer/Developer","Yes",44,1,65853,4,1,1,4,"MARRIED",19863.25,"MEDIUM"
"CU12842","MAGAN","SMALL","NY","NorthEast","F","PROF-32","Yes",39,1,70198,1,1,1,1,"DIVORCED",24949.5,"HIGH"
"CU6165","MICHAL","MINER","NY","NorthEast","F","Truck Driver","Yes",25,1,76204,5,1,1,5,"DIVORCED",19051,"MEDIUM"
"CU11570","AGUSTIN","LOVE","FL","South","M","Programmer/Developer","Yes",24,0,67190,3,1,0,3,"SINGLE",14697.5,"MEDIUM"
"CU12738","PIPER","DUBE","NY","NorthEast","F","PROF-1","Yes",35,0,60526,1,1,1,1,"DIVORCED",27131.5,"HIGH"
"CU8340","BERENICE","STERLING","NY","NorthEast","F","Truck Driver","Yes",29,1,72361,1,1,1,1,"DIVORCED",24490.25,"HIGH"
"CU3654","KARLYN","ARNOLD","NY","NorthEast","F","Publisher","Yes",50,1,66118,1,1,1,1,"WIDOWED",25029.5,"HIGH"
"CU14052","LEONARDO","CROWE","CA","West","M","Author","Yes",58,0,68357,6,1,1,4,"MARRIED",22889.25,"HIGH"
"CU7502","ZACHARIAH","SNOW","MI","Midwest","M","Programmer/Developer","Yes",24,0,59865,3,0,0,3,"SINGLE",12866.25,"LOW"
"CU4285","MARYROSE","MULLINS","NY","NorthEast","F","IT Staff","Yes",48,1,48811,1,1,1,1,"MARRIED",20502.75,"MEDIUM"
"CU4679","RUDY","HERMAN","CA","West","M","PROF-9","Yes",36,1,60271,1,1,1,1,"DIVORCED",22167.75,"HIGH"
"CU5082","NATHAN","HAGEN","CA","West","M","Accountant","Yes",32,1,61440,0,1,1,2,"MARRIED",24560,"HIGH"
"CU14911","LOYD","BIRD","CA","West","M","PROF-20","Yes",20,0,63581,3,1,1,3,"MARRIED",23395.25,"HIGH"
"CU2394","HOLLEY","CRAMER","NY","NorthEast","F","Author","Yes",52,1,75811,1,1,1,1,"DIVORCED",27652.75,"HIGH"
"CU15786","DUNCAN","COSTA","WI","Midwest","M","Secretary","Yes",22,0,70954,3,1,1,3,"SINGLE",25438.5,"HIGH"
"CU10861","ANNITA","HAGEN","CA","West","F","PROF-2","Yes",70,1,69237,6,1,1,4,"MARRIED",19309.25,"MEDIUM"
"CU9868","KING","REEDER","NY","NorthEast","M","PROF-12","Yes",29,0,57796,3,1,1,3,"MARRIED",22849,"HIGH"
"CU8647","LOUIE","LINN","FL","South","F","Law Enforcement Officer","Yes",31,0,66166,1,1,1,1,"MARRIED",28141.5,"HIGH"
"CU5473","EVERETT","ALVARADO","NY","NorthEast","M","Cashier","Yes",42,1,64812,3,1,1,3,"DIVORCED",20903,"MEDIUM"
"CU10161","PATRICK","HOGUE","MN","West","M","Programmer/Developer","Yes",26,1,69202,3,1,1,3,"SINGLE",20400.5,"MEDIUM"
"CU6234","LINDSAY","WESLEY","MI","Midwest","F","IT Staff","Yes",71,0,71028,6,1,2,4,"WIDOWED",34857,"VERY HIGH"
"CU12312","IRA","QUARLES","MI","Midwest","M","Programmer/Developer","Yes",22,0,55286,3,1,0,3,"SINGLE",11521.5,"LOW"
"CU975","KAYLA","GILL","MI","Midwest","F","PROF-8","Yes",51,1,75630,6,1,1,4,"DIVORCED",19007.5,"MEDIUM"
"CU7799","MARQUIS","MORGAN","CA","West","M","Programmer/Developer","Yes",32,0,60948,3,1,0,3,"SINGLE",13937,"LOW"
"CU2753","WAI","RANDOLPH","IL","Midwest","F","Truck Driver","Yes",41,1,60411,1,1,1,1,"DIVORCED",22702.75,"HIGH"
"CU11667","CAMILLA","OCHOA","NY","NorthEast","F","Construction Laborer","Yes",31,0,54344,4,1,1,4,"MARRIED",20686,"MEDIUM"
"CU12797","JAIME","CRISP","MS","South","M","Waiter/Waitress","Yes",22,1,64494,1,1,1,2,"DIVORCED",22323.5,"HIGH"
"CU12915","DARIO","MANNING","NY","NorthEast","M","PROF-11","Yes",34,1,66930,3,1,2,3,"MARRIED",30632.5,"VERY HIGH"
"CU3134","DELPHA","ELMORE","FL","South","F","IT Staff","Yes",46,1,64347,1,1,1,1,"DIVORCED",24186.75,"HIGH"
"CU3619","SHELA","HANNAH","MN","West","F","Homemaker","Yes",38,0,78250,5,1,1,5,"OTHER",25862.5,"HIGH"
"CU11176","JAIME","BEGAY","MI","Midwest","M","Programmer/Developer","Yes",27,0,63221,3,1,0,3,"SINGLE",14005.25,"MEDIUM"
"CU7973","HUEY","CHILDRESS","OR","West","M","Programmer/Developer","Yes",29,0,61495,3,1,1,3,"MARRIED",23773.75,"HIGH"
"CU5376","LUCAS","MEDRANO","NY","NorthEast","M","PROF-24","Yes",44,1,49516,0,1,1,2,"MARRIED",22779,"HIGH"
"CU13601","REBEKAH","STARNES","FL","South","F","IT Staff","Yes",33,1,71083,1,1,1,1,"DIVORCED",24570.75,"HIGH"
"CU7015","MARGRET","BUNDY","MI","Midwest","F","Sales Representative","Yes",37,0,57079,1,1,1,2,"MARRIED",26969.75,"HIGH"
"CU985","STEPHANY","RUDOLPH","FL","South","F","Homemaker","Yes",50,1,64533,3,1,1,4,"DIVORCED",22133.25,"HIGH"
"CU7294","KERRIE","TOMPKINS","NY","NorthEast","F","Publisher","Yes",36,1,67738,1,1,1,1,"DIVORCED",24034.5,"HIGH"
"CU8598","JOHNATHAN","STEELE","CA","West","M","PROF-49","Yes",39,1,69293,3,1,1,4,"DIVORCED",22223.25,"HIGH"
"CU3237","SETH","ACEVEDO","MN","West","M","Nurse","Yes",37,0,74392,0,1,0,2,"SINGLE",23298,"HIGH"
"CU11608","GENE","NORRIS","NY","NorthEast","F","Lab Technician","Yes",33,0,73126,1,1,1,1,"DIVORCED",30081.5,"VERY HIGH"
"CU12512","ISAIAS","MONTANO","NY","NorthEast","M","Programmer/Developer","Yes",20,0,67190,3,1,0,3,"SINGLE",14297.5,"MEDIUM"
"CU5807","MICAH","GARZA","NY","NorthEast","M","PROF-9","Yes",42,1,58210,1,1,1,1,"MARRIED",22252.5,"HIGH"
"CU1965","WALDO","DOLAN","OH","Midwest","M","Truck Driver","Yes",36,1,63241,4,1,1,4,"DIVORCED",18410.25,"MEDIUM"
"CU8296","ANTONETTE","GATLIN","CA","West","F","Veterinarian","Yes",42,1,89385,5,1,1,5,"MARRIED",24046.25,"HIGH"
"CU15411","EDWIN","BLEVINS","CA","West","M","Programmer/Developer","Yes",23,0,65300,3,0,0,3,"SINGLE",14125,"MEDIUM"
"CU1732","SCOT","MCNAMARA","NY","NorthEast","M","PROF-16","Yes",36,1,65571,3,1,1,3,"DIVORCED",20492.75,"MEDIUM"
"CU7828","MCKINLEY","BUNCH","NY","NorthEast","M","Administrative Assistant","Yes",18,0,75218,3,1,1,3,"MARRIED",26104.5,"HIGH"
"CU3434","EMMALINE","SAYLOR","NY","NorthEast","F","IT Staff","Yes",45,1,53702,1,1,2,1,"MARRIED",31425.5,"VERY HIGH"
"CU2110","ERNESTINE","HORTON","NY","NorthEast","F","IT Staff","Yes",41,1,67543,1,1,1,1,"MARRIED",24485.75,"HIGH"
"CU10119","ALEC","GAGNE","NY","NorthEast","M","Programmer/Developer","Yes",26,1,66012,3,1,0,3,"SINGLE",9603,"LOW"
"CU13588","BURTON","PARSONS","MN","West","M","Programmer/Developer","Yes",27,0,54915,3,1,1,3,"SINGLE",21928.75,"MEDIUM"
"CU11688","JANNA","FLETCHER","WI","Midwest","F","PROF-1","Yes",36,0,58593,5,1,1,5,"DIVORCED",20748.25,"MEDIUM"
"CU5758","ALFRED","COVINGTON","NC","South","M","Author","Yes",72,0,63917,3,1,1,4,"SINGLE",29179.25,"HIGH"
"CU8144","STEPHINE","MCCARTHY","MN","West","F","Waiter/Waitress","Yes",37,0,63700,5,1,1,5,"MARRIED",22125,"HIGH"
"CU12577","NIGEL","REAVES","MN","West","M","Programmer/Developer","Yes",25,0,63567,3,1,1,3,"SINGLE",23891.75,"HIGH"
"CU840","CRISELDA","LAMBERT","NY","NorthEast","F","Clerical","Yes",64,1,47113,1,1,1,1,"WIDOWED",21678.25,"MEDIUM"
"CU14912","JAMAAL","GANN","CA","West","M","Programmer/Developer","Yes",22,0,62293,3,1,1,3,"SINGLE",23273.25,"HIGH"
"CU12021","ERICK","MOBLEY","CA","West","M","PROF-8","Yes",31,0,65707,5,1,1,5,"DIVORCED",22026.75,"HIGH"
"CU10386","CECILE","FONTENOT","MI","Midwest","F","School Teacher","Yes",35,1,70951,5,1,1,5,"DIVORCED",18737.75,"MEDIUM"
"CU793","NERISSA","BRUNO","MI","Midwest","F","Software Engineer","Yes",60,1,61057,1,1,1,1,"WIDOWED",24764.25,"HIGH"
"CU10041","ROBERTO","HARDEN","CA","West","M","Programmer/Developer","Yes",33,0,74170,3,1,1,3,"MARRIED",27342.5,"HIGH"
"CU8038","GAYLORD","RASMUSSEN","NY","NorthEast","M","Dentist","Yes",29,1,64751,1,1,1,1,"MARRIED",22587.75,"HIGH"
"CU13259","GRADY","STARK","NY","NorthEast","M","Programmer/Developer","Yes",36,0,67126,3,1,1,3,"MARRIED",25881.5,"HIGH"
"CU15002","SALVADOR","LEARY","DC","NorthEast","M","First-line Manager","Yes",26,0,64418,3,1,1,3,"MARRIED",24204.5,"HIGH"
